;t1_buy;t2_buy;t3_buy;t1_prom;t2_prom;t3_prom;p_no_prom_x;p_prom_x;prom;logit_prob
6391;0;1;1;0;1;0;0,35;0,4043186008323386;1;0,501575868255245
6657;0;1;1;0;1;0;0,35;0,4043186008323386;1;0,501575868255245
6672;0;1;1;0;1;0;0,35;0,4043186008323386;1;0,501575868255245
6829;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
6937;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
6952;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
6996;0;1;1;0;1;0;0,35;0,4043186008323386;1;0,501575868255245
7216;0;1;1;0;1;0;0,35;0,4043186008323386;1;0,501575868255245
7296;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
7352;0;1;1;0;1;0;0,35;0,4043186008323386;1;0,501575868255245
7409;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
7423;0;1;1;0;1;0;0,35;0,4043186008323386;1;0,501575868255245
7427;0;1;1;0;1;0;0,35;0,4043186008323386;1;0,501575868255245
7538;0;1;1;0;1;0;0,35;0,4043186008323386;1;0,501575868255245
7539;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
7629;0;1;1;0;1;0;0,35;0,4043186008323386;1;0,501575868255245
7684;0;1;1;0;1;0;0,35;0,4043186008323386;1;0,501575868255245
7687;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
7757;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
7860;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
7945;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
7985;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
8098;0;1;1;0;1;0;0,35;0,4043186008323386;1;0,501575868255245
8123;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
8145;0;1;1;0;1;0;0,35;0,4043186008323386;1;0,501575868255245
8228;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
8358;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
8387;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
8408;0;1;1;0;1;0;0,35;0,4043186008323386;1;0,501575868255245
8411;0;1;1;0;1;0;0,35;0,4043186008323386;1;0,501575868255245
8499;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
8593;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
8666;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
8684;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
8793;0;1;1;0;1;0;0,35;0,4043186008323386;1;0,501575868255245
8893;0;1;1;0;1;0;0,35;0,4043186008323386;1;0,501575868255245
8941;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
8971;0;1;1;0;1;0;0,35;0,4043186008323386;1;0,501575868255245
9000;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
9026;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
9145;0;1;1;0;1;0;0,35;0,4043186008323386;1;0,501575868255245
9206;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
9209;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
9228;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
9245;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
9249;0;1;1;0;1;0;0,35;0,4043186008323386;1;0,501575868255245
9330;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
9348;0;1;1;0;1;0;0,35;0,4043186008323386;1;0,501575868255245
9407;0;1;1;0;1;0;0,35;0,4043186008323386;1;0,501575868255245
9595;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
9688;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
9730;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
9846;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
9881;0;1;1;0;1;0;0,35;0,4043186008323386;0;0,9770906104121707
250;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
284;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
288;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
345;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
414;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
430;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
448;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
468;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
576;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
612;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
723;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
766;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
784;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
804;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
853;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
872;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
889;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
893;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
1225;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
1243;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
1284;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
1361;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
1420;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
1587;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
1793;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
1841;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
1933;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
2053;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
2054;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
2112;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
2134;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
2362;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
2370;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
2379;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
2388;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
2411;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
2479;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
2858;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
3064;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
3082;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
3107;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
3150;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
3214;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
3246;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
3250;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
3412;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
3464;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
3497;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
3679;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
3737;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
3762;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
3766;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
3796;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
3889;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
3960;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
4013;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
4058;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
4121;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
4241;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
4283;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
4289;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
4308;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
4329;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
4351;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
4387;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
4508;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
4529;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
4618;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
4659;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
4733;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
4739;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
4897;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
4974;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
4997;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
5062;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
5074;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
5103;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
5121;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
5171;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
5275;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
5299;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
5427;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
5433;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
5482;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
5662;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
5796;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
5805;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
5901;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
5902;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
5965;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
5981;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
6114;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
6171;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
6349;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
6392;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
6401;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
6418;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
6424;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
6454;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
6510;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
6553;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
6632;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
6646;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
6679;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
6757;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
6891;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
6923;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
6971;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
7021;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
7154;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
7185;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
7544;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
7562;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
7738;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
7753;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
7756;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
7780;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
7986;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
8032;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
8124;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
8166;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
8184;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
8450;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
8473;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
8694;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
8805;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
8817;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
8904;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
8952;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
9029;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
9049;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
9347;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
9572;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
9773;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
9829;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
9885;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
9908;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
9919;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
9987;0;1;1;0;1;1;0,3;0,2782597581833084;0;0,3653810540131312
9998;0;1;1;0;1;1;0,3;0,2782597581833084;1;0,5236042939355849
109;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
121;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
176;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
193;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
280;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
322;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
355;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
454;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
492;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
503;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
542;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
603;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
635;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
675;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
692;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
700;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
707;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
859;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
897;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
963;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
1017;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
1024;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
1028;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
1076;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
1189;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
1336;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
1367;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
1476;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
1498;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
1510;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
1511;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
1685;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
1713;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
1727;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
1772;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
1870;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
1924;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
1928;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
1947;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
1965;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
1997;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
2028;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
2101;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
2119;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
2196;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
2355;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
2356;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
2422;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
2560;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
2583;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
2701;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
2782;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
2799;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
2902;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
3025;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
3026;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
3087;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
3100;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
3155;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
3177;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
3208;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
3286;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
3331;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
3367;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
3415;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
3459;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
3485;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
3524;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
3698;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
3715;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
3773;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
3910;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
3945;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
4040;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
4041;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
4144;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
4163;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
4291;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
4402;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
4409;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
4528;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
4579;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
4590;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
4612;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
4630;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
4754;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
4803;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
4806;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
4832;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
4862;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
4912;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
4933;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
5139;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
5159;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
5249;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
5315;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
5402;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
5432;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
5494;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
5515;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
5566;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
5618;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
5680;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
5697;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
5720;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
5730;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
5757;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
5899;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
5946;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
6113;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
6124;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
6252;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
6294;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
6383;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
6386;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
6442;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
6482;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
6483;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
6546;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
6620;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
6687;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
6747;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
6789;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
6816;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
6843;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
6853;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
6879;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
6970;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
7202;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
7245;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
7272;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
7328;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
7335;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
7340;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
7643;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
7725;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
7726;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
7784;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
7800;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
7839;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
7867;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
7972;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
7984;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
8001;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
8091;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
8116;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
8143;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
8306;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
8373;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
8561;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
8720;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
8747;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
8790;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
8821;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
8842;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
8847;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
8849;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
8876;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
9168;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
9214;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
9270;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
9275;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
9341;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
9386;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
9394;0;1;1;1;0;0;0,4;0,3782754315991496;1;0,971673634598076
9402;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
9468;0;1;1;1;0;0;0,4;0,3782754315991496;0;0,7351101896161464
